Benchmark,Project,File,No. Units,Avg CC,Avg No. Features per unit,Features Covered,JS:Async,JS:DynamicTyping,JS:DomInteraction,JS:NestedFunction,JS:HigherOrder,JS:CommonJS,JS:ES6,JS:Closures,JS:Prototype,JS:PropertyAccess,JS:WeakTyping,JS:VariadicParams,JS:ImplicitGlobals,JS:Undefined,JS:ObjectManipulation
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\EventEmitter.ts,1,2.333333333333333,4.0,0.26666666666666666,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\FileChooser.ts,1,1.0,4.0,0.26666666666666666,1,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\GetQueryHandler.ts,1,10.0,5.0,0.3333333333333333,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\HandleIterator.ts,1,1.0,6.0,0.4,1,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\LazyArg.ts,1,1.0,3.0,0.2,1,0,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\PQueryHandler.ts,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\PSelectorParser.ts,1,17.0,3.0,0.2,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\PierceQueryHandler.ts,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\Puppeteer.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\QueryHandler.ts,1,8.0,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\ScriptInjector.ts,1,2.0,3.0,0.2,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\SecurityDetails.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\TaskQueue.ts,1,1.0,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\TextQueryHandler.ts,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\TimeoutSettings.ts,1,1.75,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\WaitTask.ts,2,3.25,6.5,0.4666666666666667,2,2,0,2,2,0,2.0,0,0,0,0.0,1.0,0.0,2.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\XPathQueryHandler.ts,1,1.0,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\common\util.ts,18,2.0,2.7222222222222223,0.6666666666666666,3,7,0,8,5,0,16.0,5,2,0,1.0,1.0,0.0,0.0,1.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\injected\ARIAQuerySelector.ts,2,1.0,1.5,0.13333333333333333,2,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\injected\CSSSelector.ts,2,1.0,0.5,0.06666666666666667,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\injected\PierceQuerySelector.ts,2,1.0,5.0,0.3333333333333333,0,2,0,2,0,0,2.0,2,0,0,0.0,0.0,2.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\injected\Poller.ts,3,1.3333333333333333,4.333333333333333,0.3333333333333333,3,3,0,3,1,0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\injected\TextContent.ts,2,1.0,3.0,0.3333333333333333,0,1,1,1,1,0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\injected\TextQuerySelector.ts,1,1.0,3.0,0.2,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\injected\XPathQuerySelector.ts,1,1.0,3.0,0.2,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\injected\injected.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\injected\util.ts,3,1.0,2.0,0.26666666666666666,0,2,0,0,0,0,2.0,0,0,0,0.0,0.0,1.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\node\BrowserLauncher.ts,1,5.1,8.0,0.5333333333333333,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\node\ChromeLauncher.ts,3,4.533333333333333,3.6666666666666665,0.4,1,2,0,2,2,0,3.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\node\FirefoxLauncher.ts,1,7.4,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\node\NodeWebSocketTransport.ts,1,1.0,6.0,0.4,1,1,1,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\node\PipeTransport.ts,1,1.0,4.0,0.26666666666666666,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\node\PuppeteerNode.ts,1,3.2,7.0,0.4666666666666667,1,1,0,1,1,0,1.0,0,0,0,0.0,1.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\node\ScreenRecorder.ts,1,1.0,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\node\util\fs.ts,2,1.0,0.5,0.06666666666666667,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\puppeteer-core-browser.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\puppeteer-core.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\AsyncIterableUtil.ts,1,2.0,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\Deferred.ts,1,1.875,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\ErrorLike.ts,4,3.75,0.5,0.13333333333333333,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\Function.ts,3,2.3333333333333335,3.0,0.2,0,3,0,0,0,0,3.0,0,0,0,0.0,3.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\Mutex.ts,1,2.0,4.0,0.26666666666666666,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\assert.ts,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\decorators.ts,6,1.8333333333333333,5.666666666666667,0.6,1,4,0,6,5,0,5.0,6,1,0,0.0,5.0,0.0,0.0,1.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\disposable.ts,2,1.3333333333333335,4.5,0.3333333333333333,1,2,0,2,2,0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\encoding.ts,4,2.25,2.25,0.3333333333333333,0,3,0,1,1,0,3.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer-core\src\util\incremental-id-generator.ts,1,1.0,5.0,0.3333333333333333,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer\src\getConfiguration.ts,1,1.0,2.0,0.13333333333333333,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer\src\node\install.ts,1,1.0,3.0,0.2,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\puppeteer\src\puppeteer.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\testserver\src\index.ts,1,1.7692307692307692,7.0,0.4666666666666667,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\tools\docgen\src\custom_markdown_documenter.ts,2,4.216666666666667,5.5,0.4,0,2,0,2,2,0,2.0,0,0,0,2.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\tools\docgen\src\docgen.ts,2,1.0,3.5,0.3333333333333333,0,2,0,1,1,0,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\tools\mocha-runner\src\interface.ts,1,1.0,6.0,0.4,0,1,0,1,1,1,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\tools\mocha-runner\src\reporter.ts,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\tools\mocha-runner\src\utils.ts,15,2.4,2.2666666666666666,0.5333333333333333,0,4,0,7,7,0,8.0,5,0,1,0.0,0.0,0.0,1.0,1.0
JS-Projects,puppeteer,JS-Projects\puppeteer\website\docusaurus.config.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\app\lib\app.ts,1,2.7142857142857144,8.0,0.5333333333333333,1,1,0,1,1,0,1.0,0,0,0,1.0,1.0,0.0,1.0,0.0
JS-Projects,terminus,JS-Projects\terminus\app\lib\cli.ts,1,2.0,5.0,0.3333333333333333,0,0,0,1,1,1,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\app\lib\config.ts,3,2.3333333333333335,0.6666666666666666,0.13333333333333333,1,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\app\lib\pluginManager.ts,1,1.3333333333333333,6.0,0.4,1,1,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\app\lib\pty.ts,2,1.1666666666666665,5.5,0.4,0,2,0,2,2,0,2.0,0,0,0,0.0,2.0,0.0,0.0,1.0
