Benchmark,Project,File,Unit,LOC,CC,JS:Async,JS:DynamicTyping,JS:DomInteraction,JS:NestedFunction,JS:HigherOrder,JS:CommonJS,JS:ES6,JS:Closures,JS:Prototype,JS:PropertyAccess,JS:WeakTyping,JS:VariadicParams,JS:ImplicitGlobals,JS:Undefined,JS:ObjectManipulation
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\IntrospectionUtils.ts,IntrospectionUtils,74,3.5,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ObjectConsumer.ts,ObjectConsumer,261,2.6666666666666665,1,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ObjectDispatchHandler.ts,ObjectDispatchHandler,186,2.1666666666666665,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ObjectProxyBehaviourManager.ts,ObjectProxyBehaviourManager,69,1.5,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ObjectUtils.ts,ObjectUtils,15,2.0,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ProviderManager.ts,ProviderManager,96,2.5,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\messenger\src\base.ts,MessengerBase,65,1.6666666666666667,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\messenger\src\server.ts,Server,173,1.7142857142857142,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\CachedGauge.ts,CachedGauge,62,2.0,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\CachedMetricSet.ts,CachedMetricSet,63,4.0,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsManagerClient.ts,MetricsManagerClient,75,1.1666666666666667,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsProcessChannel.ts,MetricsProcessChannel,49,2.333333333333333,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsProxy.ts,Counter,14,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsProxy.ts,Gauge,5,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsProxy.ts,Timer,11,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsProxy.ts,Histogram,11,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsProxy.ts,Meter,11,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsProxy.ts,FastCompass,11,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\collect\MetricsCollector.ts,MetricsCollector,273,3.4,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\collect\NormalMetricsCollector.ts,NormalMetricsCollector,118,1.4,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\MetricBuilder.ts,MetricBuilder,54,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\MetricFilter.ts,AllFilter,8,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\MetricFilter.ts,MetricFilter,4,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\MetricSet.ts,MetricSet,14,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\MetricsRegistry.ts,MetricsRegistry,266,1.8421052631578947,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\Reservoir.ts,Reservoir,45,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\reservoir\BucketReservoir.ts,BucketReservoir,70,1.5,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\reservoir\ExponentiallyDecayingReservoir.ts,ExponentiallyDecayingReservoir,193,2.0,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,1.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\reservoir\UniformReservoir.ts,UniformReservoir,51,2.0,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\snapshot\AbstractSnapshot.ts,AbstractSnapshot,83,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\snapshot\BucketSnapshot.ts,BucketSnapshot,113,1.0769230769230769,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\snapshot\UniformSnapshot.ts,UniformSnapshot,188,2.7142857142857144,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\snapshot\WeightedSnapshot.ts,WeightedSnapshot,247,2.857142857142857,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\util\BinaryHeap.ts,BinaryHeap,257,2.75,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\util\EWMA.ts,EWMA,101,1.5,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\CommandEndPoint.ts,CommandEndPoint,18,1.0,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\CommonEndPoint.ts,ErrorEndPoint,18,2.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\CommonEndPoint.ts,HealthEndPoint,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\CommonEndPoint.ts,ProcessEndPoint,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\DaemonEndPoint.ts,DaemonEndPoint,13,1.0,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\InfoEndPoint.ts,InfoEndPoint,81,7.0,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\IndicatorBuilder.ts,PrettyBuilderObject,29,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\IndicatorBuilder.ts,IndicatorBuilder,74,1.8,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\IndicatorResult.ts,IndicatorResult,82,1.2857142857142858,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\BaseInfoIndicator.ts,BaseInfoIndicator,19,1.0,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\CommandIndicator.ts,CommandIndicator,18,1.0,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\ErrorIndicator.ts,ErrorIndicator,51,1.0,1,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\NodeIndicator.ts,NodeIndicator,25,2.0,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\ProcessIndicator.ts,ProcessIndicator,90,2.5,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\TraceIndicator.ts,TraceIndicator,58,1.0,1,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\health\HealthBuilder.ts,HealthBuilder,32,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\health\HealthIndicator.ts,HealthIndicator,23,1.0,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\health\PortHealthIndicator.ts,PortHealthIndicator,40,4.0,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\metrics\node\V8GaugeSet.ts,V8GaugeSet,126,4.5,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\metrics\os\DiskStatGaugeSet.ts,DiskStatGaugeSet,100,2.0,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\metrics\os\SystemLoadGaugeSet.ts,SystemLoadGaugeSet,171,2.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\metrics\os\SystemMemoryGaugeSet.ts,SystemMemoryGaugeSet,161,5.5,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\metrics\os\TcpGaugeSet.ts,NetworkTrafficGaugeSet,157,4.5,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\reporter\ConsoleReporter.ts,ConsoleReporter,101,11.0,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\reporter\CustomReporter.ts,CustomReporter,85,1.6666666666666667,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\reporter\ScheduledMetricsReporter.ts,ScheduledMetricsReporter,98,1.6666666666666667,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\reporter\TraceReporter.ts,TraceReporter,148,1.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\rest\CommandResource.ts,CommandResource,42,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\rest\DaemonResource.ts,DaemonResource,42,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\rest\ErrorResource.ts,ErrorResource,68,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\rest\HealthResource.ts,HealthResource,94,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\rest\InfoResource.ts,InfoResource,62,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\rest\MetricsResource.ts,MetricsResource,94,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\rest\ProcessResource.ts,ProcessResource,56,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\rest\TraceResource.ts,TraceResource,110,1.0,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\service\ActuatorRestService.ts,ActuatorRestService,205,3.25,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\service\EndPointService.ts,EndPointService,81,1.25,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\trace\PandoraSpan.ts,PandoraSpan,166,1.3636363636363635,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\trace\Patcher.ts,Patcher,113,1.6666666666666667,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\trace\SpanContext.ts,SpanContext,136,1.2857142857142858,0,1,0,1,1,0,1.0,0,0,0,0.0,1.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\trace\Tracer.ts,Tracer,288,2.0625,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\binarySearch.ts,binarySearch,22,4.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\IndicatorHelper.ts,runScript,23,1.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\IndicatorHelper.ts,startsWith,10,4.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\IndicatorHelper.ts,extractInt,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\MessageCollector.ts,LoggerMessageCollector,40,1.0,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\MessageCollector.ts,TraceMessageCollector,8,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\MessageSender.ts,MessageSender,28,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\MessengerUtil.ts,getServer,6,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\MessengerUtil.ts,getClient,6,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\MessengerUtil.ts,MetricsMessengerServer,31,1.0,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\MessengerUtil.ts,MetricsMessengerClient,50,1.0,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\MetricsClientUtil.ts,MetricsClientUtil,24,1.5,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\MetricsInjectionBridge.ts,MetricsInjectionBridge,56,1.1666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\TraceUtil.ts,getRandom64,8,1.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\util\TraceUtil.ts,convertObjectToTags,15,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\3rd\fork.js,fork,242,20.0,0,1,0,1,1,1,1.0,1,0,1,1.0,0.0,1.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\dev.js,builder,33,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\dev.js,handler,16,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\exit.js,handler,26,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\init.js,builder,8,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\init.js,handler,4,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\list.js,handler,43,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\log.js,builder,33,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\log.js,handler,57,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\pid.js,handler,28,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\ps.js,handler,45,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\reload.js,handler,4,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\restart.js,handler,24,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\start.js,builder,38,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\start.js,handler,47,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\stop.js,handler,24,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\util\cliUtils.js,initProcfile,38,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\cli\util\cliUtils.js,dirnameUntilPkgJson,15,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\Facade.ts,Facade,79,1.25,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ApplicationHandler.ts,ApplicationHandler,258,2.583333333333333,1,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ProcessBootstrap.ts,ProcessBootstrap,343,2.2,1,1,0,1,1,0,1.0,0,1,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ProcessBootstrap.ts,cmd,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ProcessContext.ts,ProcessContext,118,2.0,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ProcessContextAccessor.ts,ProcessContextAccessor,170,1.181818181818182,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ProcessRepresentationChainModifier.ts,ProcessRepresentationChainModifier,165,1.7777777777777777,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ProcfileReconciler.ts,ProcfileReconciler,729,3.363636363636364,1,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ProcfileReconcilerAccessor.ts,ProcfileReconcilerAccessor,189,1.7777777777777777,1,1,0,1,0,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ScalableMaster.ts,ScalableMaster,546,2.066666666666667,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\ServiceRepresentationChainModifier.ts,ServiceRepresentationChainModifier,154,2.333333333333333,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\application\SpawnWrapperUtils.ts,SpawnWrapperUtils,116,2.5,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\daemon\Daemon.ts,Daemon,379,2.1818181818181817,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\daemon\DaemonBootstrap.ts,DaemonBootstrap,162,2.6666666666666665,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\daemon\DaemonBootstrap.ts,cmd,6,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\daemon\DaemonHandler.ts,isDaemonRunning,12,1.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\daemon\DaemonHandler.ts,barrierDaemon,8,1.0,1,0,0,1,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\daemon\DaemonHandler.ts,getDaemonClient,19,2.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\daemon\DaemonHandler.ts,send,19,1.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\daemon\DaemonHandler.ts,clearCliExit,22,2.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\daemon\DaemonIntrospection.ts,DaemonIntrospection,128,2.0,1,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\debug\DebugApplicationLoader.ts,DebugApplicationLoader,144,3.5,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\debug\DebugServiceReconciler.ts,DebugServiceReconciler,30,3.0,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\debug\DebugUtils.ts,DebugUtils,131,18.0,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\monitor\Monitor.ts,BaseMonitor,119,1.75,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\pandora\src\monitor\MonitorManager.ts,MonitorManager,177,8.0,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
